
2000 0.000706
2500 0.000938
3000 0.001167
3500 0.001417
4000 0.001643
4500 0.001718
5000 0.002542
5500 0.002541
6000 0.002952
6500 0.003208
7000 0.00348
7500 0.003886
8000 0.003102
8500 0.004271
9000 0.004615
9500 0.00395
10000 0.005299
10500 0.004511
11000 0.004472
11500 0.005992
12000 0.005157
12500 0.006693
13000 0.005733
13500 0.005851
14000 0.007402
14500 0.006789
15000 0.006398
15500 0.006973
16000 0.006755
16500 0.008659
17000 0.007518
17500 0.015999
18000 0.010074
18500 0.008409
19000 0.008561
19500 0.011124
20000 0.010712
20500 0.009313
21000 0.009482
21500 0.01258
22000 0.01242
22500 0.010536
23000 0.013171
23500 0.010891
24000 0.012044
24500 0.01147
25000 0.014668
25500 0.011815
26000 0.013461
26500 0.014219
27000 0.012864
27500 0.016589
28000 0.014436
28500 0.013549
29000 0.017895
29500 0.016217
30000 0.014456
30500 0.017049
31000 0.018227
31500 0.015168
32000 0.018445
32500 0.018034
33000 0.021018
33500 0.018453
34000 0.016491
34500 0.017078
35000 0.022732
35500 0.023665
36000 0.023599
36500 0.018357
37000 0.01854
37500 0.018457
38000 0.021883
38500 0.02273
39000 0.028829
39500 0.020954
40000 0.022236
40500 0.022872
41000 0.022476
41500 0.020307
42000 0.020823
42500 0.022748
43000 0.021583
43500 0.027691
44000 0.023953
44500 0.023725
45000 0.022372
45500 0.024189
46000 0.02306
46500 0.023344
47000 0.030845
47500 0.024214
48000 0.030739
48500 0.024449
49000 0.024428
49500 0.02492
50000 0.025261
50500 0.025348
51000 0.025883
51500 0.02597
52000 0.02858
52500 0.028028
53000 0.027057
53500 0.027141
54000 0.027449
54500 0.027785
55000 0.027888
55500 0.028395
56000 0.028699
56500 0.028967
57000 0.029388
57500 0.029523
58000 0.03116
58500 0.033441
59000 0.030821
59500 0.032225
60000 0.033557
60500 0.037175
61000 0.035709
61500 0.03308
62000 0.032229
62500 0.034803
63000 0.037342
63500 0.0355
64000 0.038415
64500 0.035807
65000 0.036415
65500 0.034314
66000 0.035319
66500 0.038641
67000 0.037287
67500 0.036061
68000 0.036592
68500 0.039831
69000 0.03975
69500 0.038833
70000 0.038132
70500 0.044037
71000 0.037976
71500 0.039596
72000 0.038509
72500 0.040708
73000 0.044826
73500 0.039755
74000 0.039907
74500 0.041441
75000 0.040696
75500 0.040138
76000 0.041033
76500 0.040593
77000 0.04442
77500 0.047877
78000 0.041945
78500 0.043243
79000 0.04383
79500 0.044566
80000 0.043274
80500 0.043725
81000 0.049262
81500 0.044416
82000 0.044585
82500 0.047333
83000 0.045283
83500 0.045521
84000 0.045864
84500 0.046801
85000 0.046371
85500 0.047355
86000 0.049555
86500 0.052138
87000 0.047541
87500 0.047929
88000 0.053113
88500 0.048615
89000 0.051058
89500 0.049713
90000 0.050294
90500 0.050627
91000 0.051686
91500 0.051911
92000 0.050144
92500 0.052759
93000 0.051509
93500 0.052455
94000 0.05349
94500 0.053231
95000 0.054329
95500 0.053819
96000 0.054418
96500 0.053347
97000 0.055254
97500 0.054155
98000 0.058052
98500 0.05839
99000 0.055921
99500 0.055404
100000 0.05687
100500 0.058186
101000 0.056739
101500 0.057924
102000 0.061749
102500 0.057857
103000 0.059499
103500 0.059176
